year,district,province,urban_rural,material_type,waste_category,bin_color,segregation_required,composition_percent,total_generated_tons,recycled_tons,composted_tons,landfilled_tons,open_dumped_tons,recycling_rate_percent,wrong_disposal_rate_percent,correctly_segregated_percent,co2_saved_tons,economic_value_LKR
2016,Batticaloa,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.84,0.0,0.0,1.09,0.75,3.6,33.5,66.5,0.0,0
2016,Batticaloa,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.69,0.0,0.0,2.38,1.31,1.5,53.2,46.8,0.0,0
2016,Ampara,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,49.2,0.0,2.95,30.39,15.86,4.4,34.6,65.4,0.0,0
2016,Ampara,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,9.22,1.79,0.0,2.49,4.94,19.4,36.4,63.6,1.52,21480
2016,Ampara,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,5.38,0.37,0.0,3.17,1.84,6.9,54.7,45.3,0.31,6660
2016,Ampara,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.08,0.84,0.0,0.59,1.65,27.3,42.7,57.3,0.71,37800
2016,Ampara,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.31,0.29,0.0,1.03,0.99,12.6,28.1,71.9,0.25,2320
2016,Ampara,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.08,0.21,0.0,1.78,1.09,6.8,26.5,73.5,0.18,1050
2016,Ampara,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.54,0.0,0.0,0.94,0.6,2.7,22.0,78.0,0.0,0
2016,Ampara,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.08,0.0,0.0,1.48,1.6,2.7,52.5,47.5,0.0,0
2016,Vavuniya,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,29.52,0.0,1.77,17.61,10.14,5.2,33.9,66.1,0.0,0
2016,Vavuniya,Northern,Rural,Paper,Recyclable,Blue,True,12.0,5.53,1.05,0.0,1.86,2.62,18.9,25.4,74.6,0.89,12600
2016,Vavuniya,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,3.23,0.25,0.0,1.83,1.15,7.8,27.8,72.2,0.21,4500
2016,Vavuniya,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.84,0.53,0.0,0.49,0.82,28.6,40.3,59.7,0.45,23850
2016,Vavuniya,Northern,Rural,Glass,Recyclable,Blue,True,3.0,1.38,0.15,0.0,0.51,0.72,10.5,29.3,70.7,0.13,1200
2016,Vavuniya,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.84,0.12,0.0,0.76,0.96,6.6,53.4,46.6,0.1,600
2016,Vavuniya,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.92,0.0,0.0,0.46,0.46,3.1,42.9,57.1,0.0,0
2016,Vavuniya,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.84,0.0,0.0,1.25,0.59,1.0,34.3,65.7,0.0,0
2016,Mannar,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,19.68,0.0,1.18,11.32,7.18,2.7,45.3,54.7,0.0,0
2016,Mannar,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.69,0.66,0.0,1.85,1.18,17.8,27.7,72.3,0.56,7920
2016,Mannar,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,2.15,0.16,0.0,1.3,0.69,7.2,49.8,50.2,0.14,2880
2016,Mannar,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.23,0.35,0.0,0.36,0.52,28.4,40.7,59.3,0.3,15750
2016,Mannar,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.92,0.12,0.0,0.44,0.36,13.5,43.7,56.3,0.1,960
2016,Mannar,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.23,0.1,0.0,0.68,0.45,8.4,50.8,49.2,0.09,500
2016,Mannar,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.61,0.0,0.0,0.33,0.28,2.8,49.8,50.2,0.0,0
2016,Mannar,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.23,0.0,0.0,0.64,0.59,2.3,49.3,50.7,0.0,0
2016,Kilinochchi,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,16.4,0.0,0.98,7.71,7.71,4.0,41.7,58.3,0.0,0
2016,Kilinochchi,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.07,0.58,0.0,1.45,1.04,18.9,50.8,49.2,0.49,6960
2016,Kilinochchi,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.79,0.14,0.0,1.1,0.55,8.0,48.9,51.1,0.12,2520
2016,Kilinochchi,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.02,0.27,0.0,0.36,0.39,26.9,46.0,54.0,0.23,12150
2016,Kilinochchi,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.77,0.08,0.0,0.3,0.39,10.8,49.1,50.9,0.07,640
2016,Kilinochchi,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.02,0.08,0.0,0.63,0.31,8.1,30.0,70.0,0.07,400
2016,Kilinochchi,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.51,0.0,0.0,0.23,0.28,2.1,42.1,57.9,0.0,0
2016,Kilinochchi,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.02,0.0,0.0,0.55,0.47,0.0,38.9,61.1,0.0,0
2016,Mullaitivu,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,13.12,0.0,0.79,8.04,4.29,4.4,46.6,53.4,0.0,0
2016,Mullaitivu,Northern,Rural,Paper,Recyclable,Blue,True,12.0,2.46,0.44,0.0,0.69,1.33,18.0,32.0,68.0,0.37,5280
2016,Mullaitivu,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.44,0.1,0.0,0.57,0.77,7.0,23.6,76.4,0.09,1800
2016,Mullaitivu,Northern,Rural,Metal,Recyclable,Blue,True,4.0,0.82,0.25,0.0,0.18,0.39,30.2,22.4,77.6,0.21,11250
2016,Mullaitivu,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.61,0.07,0.0,0.25,0.29,11.4,22.4,77.6,0.06,560
2016,Mullaitivu,Northern,Rural,Textile,Recyclable,Blue,True,4.0,0.82,0.07,0.0,0.43,0.32,8.4,41.7,58.3,0.06,350
2016,Mullaitivu,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.41,0.0,0.0,0.2,0.21,0.0,54.1,45.9,0.0,0
2016,Mullaitivu,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,0.82,0.0,0.0,0.42,0.4,2.7,24.6,75.4,0.0,0
2017,Colombo,Western,Urban,Organic/Food,Biodegradable,Green,False,64.0,638.4,0.0,38.3,404.66,195.44,6.4,8.6,91.4,0.0,0
2017,Colombo,Western,Urban,Paper,Recyclable,Blue,True,12.0,119.7,34.42,0.0,34.75,50.53,28.8,28.8,71.2,29.26,413040
2017,Colombo,Western,Urban,Plastic,Recyclable,Blue,True,7.0,69.83,7.99,0.0,33.11,28.73,11.4,15.4,84.6,6.79,143820
2017,Colombo,Western,Urban,Metal,Recyclable,Blue,True,4.0,39.9,19.49,0.0,4.19,16.22,48.9,20.2,79.8,16.57,877050
2017,Colombo,Western,Urban,Glass,Recyclable,Blue,True,3.0,29.92,5.61,0.0,9.39,14.92,18.7,26.7,73.3,4.77,44880
2017,Colombo,Western,Urban,Textile,Recyclable,Blue,True,4.0,39.9,4.9,0.0,22.21,12.79,12.3,26.4,73.6,4.17,24500
2017,Colombo,Western,Urban,E-waste,Hazardous,Red,False,2.0,19.95,0.0,0.0,12.6,7.35,3.3,33.7,66.3,0.0,0
2017,Colombo,Western,Urban,Rubber/Wood,Inert,Black,False,4.0,39.9,0.0,0.0,23.62,16.28,0.0,33.5,66.5,0.0,0
2017,Gampaha,Western,Urban,Organic/Food,Biodegradable,Green,False,64.0,322.56,0.0,19.35,154.95,148.26,5.0,18.7,81.3,0.0,0
2017,Gampaha,Western,Urban,Paper,Recyclable,Blue,True,12.0,60.48,17.27,0.0,10.19,33.02,28.6,19.1,80.9,14.68,207240
2017,Gampaha,Western,Urban,Plastic,Recyclable,Blue,True,7.0,35.28,4.34,0.0,18.33,12.61,12.3,13.8,86.2,3.69,78120
2017,Gampaha,Western,Urban,Metal,Recyclable,Blue,True,4.0,20.16,9.07,0.0,1.76,9.33,45.0,18.0,82.0,7.71,408150
2017,Gampaha,Western,Urban,Glass,Recyclable,Blue,True,3.0,15.12,3.26,0.0,5.54,6.32,21.5,34.1,65.9,2.77,26080
2017,Gampaha,Western,Urban,Textile,Recyclable,Blue,True,4.0,20.16,2.45,0.0,7.28,10.43,12.1,29.0,71.0,2.08,12250
2017,Gampaha,Western,Urban,E-waste,Hazardous,Red,False,2.0,10.08,0.0,0.0,4.93,5.15,3.8,28.5,71.5,0.0,0
2017,Gampaha,Western,Urban,Rubber/Wood,Inert,Black,False,4.0,20.16,0.0,0.0,13.45,6.71,1.8,8.9,91.1,0.0,0
2017,Kalutara,Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,141.12,0.0,8.47,68.56,64.09,5.0,47.9,52.1,0.0,0
2017,Kalutara,Western,Rural,Paper,Recyclable,Blue,True,12.0,26.46,4.78,0.0,12.97,8.71,18.1,24.4,75.6,4.06,57360
2017,Kalutara,Western,Rural,Plastic,Recyclable,Blue,True,7.0,15.44,1.13,0.0,8.02,6.29,7.3,27.0,73.0,0.96,20340
2017,Kalutara,Western,Rural,Metal,Recyclable,Blue,True,4.0,8.82,2.54,0.0,3.49,2.79,28.8,40.4,59.6,2.16,114300
2017,Kalutara,Western,Rural,Glass,Recyclable,Blue,True,3.0,6.61,0.76,0.0,2.55,3.3,11.4,30.9,69.1,0.65,6080
2017,Kalutara,Western,Rural,Textile,Recyclable,Blue,True,4.0,8.82,0.71,0.0,5.44,2.67,8.1,22.5,77.5,0.6,3550
2017,Kalutara,Western,Rural,E-waste,Hazardous,Red,False,2.0,4.41,0.0,0.0,2.56,1.85,1.2,41.0,59.0,0.0,0
2017,Kalutara,Western,Rural,Rubber/Wood,Inert,Black,False,4.0,8.82,0.0,0.0,4.64,4.18,0.0,50.1,49.9,0.0,0
2017,Kandy,Central,Urban,Organic/Food,Biodegradable,Green,False,64.0,208.32,0.0,12.5,131.26,64.56,6.5,21.0,79.0,0.0,0
2017,Kandy,Central,Urban,Paper,Recyclable,Blue,True,12.0,39.06,10.89,0.0,14.09,14.08,27.9,34.6,65.4,9.26,130680
2017,Kandy,Central,Urban,Plastic,Recyclable,Blue,True,7.0,22.79,2.12,0.0,10.99,9.68,9.3,24.7,75.3,1.8,38160
2017,Kandy,Central,Urban,Metal,Recyclable,Blue,True,4.0,13.02,6.21,0.0,1.08,5.73,47.7,8.3,91.7,5.28,279450
2017,Kandy,Central,Urban,Glass,Recyclable,Blue,True,3.0,9.76,1.89,0.0,3.68,4.19,19.4,10.4,89.6,1.61,15120
2017,Kandy,Central,Urban,Textile,Recyclable,Blue,True,4.0,13.02,1.67,0.0,7.34,4.01,12.8,10.1,89.9,1.42,8350
2017,Kandy,Central,Urban,E-waste,Hazardous,Red,False,2.0,6.51,0.0,0.0,4.34,2.17,2.3,23.3,76.7,0.0,0
2017,Kandy,Central,Urban,Rubber/Wood,Inert,Black,False,4.0,13.02,0.0,0.0,6.51,6.51,2.1,13.4,86.6,0.0,0
2017,Matale,Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,63.84,0.0,3.83,39.19,20.82,2.0,42.3,57.7,0.0,0
2017,Matale,Central,Rural,Paper,Recyclable,Blue,True,12.0,11.97,2.27,0.0,6.01,3.69,19.0,52.8,47.2,1.93,27240
2017,Matale,Central,Rural,Plastic,Recyclable,Blue,True,7.0,6.98,0.34,0.0,3.6,3.04,4.8,44.8,55.2,0.29,6120
2017,Matale,Central,Rural,Metal,Recyclable,Blue,True,4.0,3.99,1.21,0.0,0.87,1.91,30.3,48.1,51.9,1.03,54450
2017,Matale,Central,Rural,Glass,Recyclable,Blue,True,3.0,2.99,0.35,0.0,1.13,1.51,11.7,22.8,77.2,0.3,2800
2017,Matale,Central,Rural,Textile,Recyclable,Blue,True,4.0,3.99,0.39,0.0,1.86,1.74,9.8,48.6,51.4,0.33,1950
2017,Matale,Central,Rural,E-waste,Hazardous,Red,False,2.0,2.0,0.0,0.0,1.08,0.92,1.5,38.4,61.6,0.0,0
2017,Matale,Central,Rural,Rubber/Wood,Inert,Black,False,4.0,3.99,0.0,0.0,2.71,1.28,1.8,22.1,77.9,0.0,0
2017,Nuwara Eliya,Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,57.12,0.0,3.43,34.28,19.41,2.3,50.5,49.5,0.0,0
2017,Nuwara Eliya,Central,Rural,Paper,Recyclable,Blue,True,12.0,10.71,1.82,0.0,3.06,5.83,17.0,31.8,68.2,1.55,21840
2017,Nuwara Eliya,Central,Rural,Plastic,Recyclable,Blue,True,7.0,6.25,0.33,0.0,2.81,3.11,5.3,43.1,56.9,0.28,5940
2017,Nuwara Eliya,Central,Rural,Metal,Recyclable,Blue,True,4.0,3.57,1.03,0.0,0.97,1.57,28.8,45.2,54.8,0.88,46350
2017,Nuwara Eliya,Central,Rural,Glass,Recyclable,Blue,True,3.0,2.68,0.3,0.0,0.91,1.47,11.3,54.1,45.9,0.26,2400
2017,Nuwara Eliya,Central,Rural,Textile,Recyclable,Blue,True,4.0,3.57,0.32,0.0,2.0,1.25,8.8,43.8,56.2,0.27,1600
2017,Nuwara Eliya,Central,Rural,E-waste,Hazardous,Red,False,2.0,1.79,0.0,0.0,1.24,0.55,0.0,29.0,71.0,0.0,0
2017,Nuwara Eliya,Central,Rural,Rubber/Wood,Inert,Black,False,4.0,3.57,0.0,0.0,1.72,1.85,0.7,45.5,54.5,0.0,0
2017,Galle,Southern,Urban,Organic/Food,Biodegradable,Green,False,64.0,127.68,0.0,7.66,68.13,51.89,6.3,17.3,82.7,0.0,0
2017,Galle,Southern,Urban,Paper,Recyclable,Blue,True,12.0,23.94,6.93,0.0,3.92,13.09,28.9,9.1,90.9,5.89,83160
2017,Galle,Southern,Urban,Plastic,Recyclable,Blue,True,7.0,13.97,1.7,0.0,6.06,6.21,12.2,19.8,80.2,1.44,30600
2017,Galle,Southern,Urban,Metal,Recyclable,Blue,True,4.0,7.98,3.81,0.0,0.81,3.36,47.8,31.6,68.4,3.24,171450
2017,Galle,Southern,Urban,Glass,Recyclable,Blue,True,3.0,5.98,1.3,0.0,2.26,2.42,21.7,15.5,84.5,1.1,10400
2017,Galle,Southern,Urban,Textile,Recyclable,Blue,True,4.0,7.98,1.1,0.0,2.67,4.21,13.8,13.7,86.3,0.94,5500
2017,Galle,Southern,Urban,E-waste,Hazardous,Red,False,2.0,3.99,0.0,0.0,2.16,1.83,3.2,27.8,72.2,0.0,0
2017,Galle,Southern,Urban,Rubber/Wood,Inert,Black,False,4.0,7.98,0.0,0.0,4.16,3.82,0.0,32.5,67.5,0.0,0
2017,Matara,Southern,Rural,Organic/Food,Biodegradable,Green,False,64.0,104.16,0.0,6.25,60.48,37.43,2.0,54.0,46.0,0.0,0
2017,Matara,Southern,Rural,Paper,Recyclable,Blue,True,12.0,19.53,3.29,0.0,6.21,10.03,16.9,37.2,62.8,2.8,39480
2017,Matara,Southern,Rural,Plastic,Recyclable,Blue,True,7.0,11.39,0.64,0.0,4.85,5.9,5.6,35.6,64.4,0.54,11520
2017,Matara,Southern,Rural,Metal,Recyclable,Blue,True,4.0,6.51,1.88,0.0,2.09,2.54,28.9,40.8,59.2,1.6,84600
2017,Matara,Southern,Rural,Glass,Recyclable,Blue,True,3.0,4.88,0.54,0.0,2.4,1.94,11.0,53.9,46.1,0.46,4320
2017,Matara,Southern,Rural,Textile,Recyclable,Blue,True,4.0,6.51,0.47,0.0,3.02,3.02,7.3,31.4,68.6,0.4,2350
2017,Matara,Southern,Rural,E-waste,Hazardous,Red,False,2.0,3.25,0.0,0.0,2.17,1.08,2.7,53.9,46.1,0.0,0
2017,Matara,Southern,Rural,Rubber/Wood,Inert,Black,False,4.0,6.51,0.0,0.0,4.17,2.34,0.6,22.6,77.4,0.0,0
2017,Hambantota,Southern,Rural,Organic/Food,Biodegradable,Green,False,64.0,60.48,0.0,3.63,30.85,26.0,2.0,31.8,68.2,0.0,0
2017,Hambantota,Southern,Rural,Paper,Recyclable,Blue,True,12.0,11.34,2.2,0.0,4.52,4.62,19.4,28.7,71.3,1.87,26400
2017,Hambantota,Southern,Rural,Plastic,Recyclable,Blue,True,7.0,6.62,0.47,0.0,2.99,3.16,7.1,25.8,74.2,0.4,8460
2017,Hambantota,Southern,Rural,Metal,Recyclable,Blue,True,4.0,3.78,1.04,0.0,1.57,1.17,27.5,45.8,54.2,0.88,46800
2017,Hambantota,Southern,Rural,Glass,Recyclable,Blue,True,3.0,2.83,0.37,0.0,1.28,1.18,13.0,49.5,50.5,0.31,2960
2017,Hambantota,Southern,Rural,Textile,Recyclable,Blue,True,4.0,3.78,0.36,0.0,1.73,1.69,9.5,50.4,49.6,0.31,1800
2017,Hambantota,Southern,Rural,E-waste,Hazardous,Red,False,2.0,1.89,0.0,0.0,1.27,0.62,0.5,29.4,70.6,0.0,0
2017,Hambantota,Southern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.78,0.0,0.0,2.14,1.64,0.0,52.8,47.2,0.0,0
2017,Jaffna,Northern,Urban,Organic/Food,Biodegradable,Green,False,64.0,80.64,0.0,4.84,49.15,26.65,3.5,20.2,79.8,0.0,0
2017,Jaffna,Northern,Urban,Paper,Recyclable,Blue,True,12.0,15.12,4.72,0.0,4.67,5.73,31.2,21.7,78.3,4.01,56640
2017,Jaffna,Northern,Urban,Plastic,Recyclable,Blue,True,7.0,8.82,0.78,0.0,5.07,2.97,8.9,34.6,65.4,0.66,14040
2017,Jaffna,Northern,Urban,Metal,Recyclable,Blue,True,4.0,5.04,2.46,0.0,1.06,1.52,48.7,33.7,66.3,2.09,110700
2017,Jaffna,Northern,Urban,Glass,Recyclable,Blue,True,3.0,3.78,0.78,0.0,1.05,1.95,20.6,20.3,79.7,0.66,6240
2017,Jaffna,Northern,Urban,Textile,Recyclable,Blue,True,4.0,5.04,0.68,0.0,2.23,2.13,13.5,26.0,74.0,0.58,3400
2017,Jaffna,Northern,Urban,E-waste,Hazardous,Red,False,2.0,2.52,0.0,0.0,1.75,0.77,1.2,16.3,83.7,0.0,0
2017,Jaffna,Northern,Urban,Rubber/Wood,Inert,Black,False,4.0,5.04,0.0,0.0,3.27,1.77,2.2,26.2,73.8,0.0,0
2017,Kurunegala,North Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,134.4,0.0,8.06,82.86,43.48,5.2,43.5,56.5,0.0,0
2017,Kurunegala,North Western,Rural,Paper,Recyclable,Blue,True,12.0,25.2,4.51,0.0,7.66,13.03,17.9,26.2,73.8,3.83,54120
2017,Kurunegala,North Western,Rural,Plastic,Recyclable,Blue,True,7.0,14.7,1.08,0.0,6.13,7.49,7.4,53.1,46.9,0.92,19440
2017,Kurunegala,North Western,Rural,Metal,Recyclable,Blue,True,4.0,8.4,2.48,0.0,2.36,3.56,29.6,41.6,58.4,2.11,111600
2017,Kurunegala,North Western,Rural,Glass,Recyclable,Blue,True,3.0,6.3,0.87,0.0,2.64,2.79,13.8,21.1,78.9,0.74,6960
2017,Kurunegala,North Western,Rural,Textile,Recyclable,Blue,True,4.0,8.4,0.84,0.0,3.59,3.97,10.0,43.7,56.3,0.71,4200
2017,Kurunegala,North Western,Rural,E-waste,Hazardous,Red,False,2.0,4.2,0.0,0.0,2.25,1.95,0.5,33.8,66.2,0.0,0
2017,Kurunegala,North Western,Rural,Rubber/Wood,Inert,Black,False,4.0,8.4,0.0,0.0,5.66,2.74,1.4,43.0,57.0,0.0,0
2017,Puttalam,North Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,57.12,0.0,3.43,35.87,17.82,5.3,54.2,45.8,0.0,0
2017,Puttalam,North Western,Rural,Paper,Recyclable,Blue,True,12.0,10.71,1.9,0.0,3.27,5.54,17.8,47.4,52.6,1.61,22800
2017,Puttalam,North Western,Rural,Plastic,Recyclable,Blue,True,7.0,6.25,0.43,0.0,2.79,3.03,6.9,50.7,49.3,0.37,7740
2017,Puttalam,North Western,Rural,Metal,Recyclable,Blue,True,4.0,3.57,1.02,0.0,1.19,1.36,28.5,43.4,56.6,0.87,45900
2017,Puttalam,North Western,Rural,Glass,Recyclable,Blue,True,3.0,2.68,0.36,0.0,1.01,1.31,13.6,47.9,52.1,0.31,2880
2017,Puttalam,North Western,Rural,Textile,Recyclable,Blue,True,4.0,3.57,0.28,0.0,1.49,1.8,8.0,24.2,75.8,0.24,1400
2017,Puttalam,North Western,Rural,E-waste,Hazardous,Red,False,2.0,1.79,0.0,0.0,1.25,0.54,1.8,31.4,68.6,0.0,0
2017,Puttalam,North Western,Rural,Rubber/Wood,Inert,Black,False,4.0,3.57,0.0,0.0,2.15,1.42,0.3,44.3,55.7,0.0,0
2017,Anuradhapura,North Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,87.36,0.0,5.24,46.11,36.01,2.9,28.3,71.7,0.0,0
2017,Anuradhapura,North Central,Rural,Paper,Recyclable,Blue,True,12.0,16.38,2.89,0.0,7.65,5.84,17.6,22.6,77.4,2.46,34680
2017,Anuradhapura,North Central,Rural,Plastic,Recyclable,Blue,True,7.0,9.56,0.67,0.0,4.42,4.47,7.0,41.7,58.3,0.57,12060
2017,Anuradhapura,North Central,Rural,Metal,Recyclable,Blue,True,4.0,5.46,1.57,0.0,1.73,2.16,28.7,50.2,49.8,1.33,70650
2017,Anuradhapura,North Central,Rural,Glass,Recyclable,Blue,True,3.0,4.09,0.51,0.0,1.86,1.72,12.4,20.9,79.1,0.43,4080
2017,Anuradhapura,North Central,Rural,Textile,Recyclable,Blue,True,4.0,5.46,0.42,0.0,2.88,2.16,7.6,34.0,66.0,0.36,2100
2017,Anuradhapura,North Central,Rural,E-waste,Hazardous,Red,False,2.0,2.73,0.0,0.0,1.55,1.18,2.0,41.3,58.7,0.0,0
2017,Anuradhapura,North Central,Rural,Rubber/Wood,Inert,Black,False,4.0,5.46,0.0,0.0,2.71,2.75,1.9,45.1,54.9,0.0,0
2017,Polonnaruwa,North Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,47.04,0.0,2.82,29.89,14.33,5.1,26.9,73.1,0.0,0
2017,Polonnaruwa,North Central,Rural,Paper,Recyclable,Blue,True,12.0,8.82,1.43,0.0,3.32,4.07,16.2,51.4,48.6,1.22,17160
2017,Polonnaruwa,North Central,Rural,Plastic,Recyclable,Blue,True,7.0,5.15,0.29,0.0,2.12,2.74,5.6,22.1,77.9,0.25,5220
2017,Polonnaruwa,North Central,Rural,Metal,Recyclable,Blue,True,4.0,2.94,0.9,0.0,0.9,1.14,30.6,23.5,76.5,0.77,40500
2017,Polonnaruwa,North Central,Rural,Glass,Recyclable,Blue,True,3.0,2.21,0.27,0.0,1.14,0.8,12.3,30.0,70.0,0.23,2160
2017,Polonnaruwa,North Central,Rural,Textile,Recyclable,Blue,True,4.0,2.94,0.22,0.0,1.25,1.47,7.5,38.9,61.1,0.19,1100
2017,Polonnaruwa,North Central,Rural,E-waste,Hazardous,Red,False,2.0,1.47,0.0,0.0,0.8,0.67,0.9,45.1,54.9,0.0,0
2017,Polonnaruwa,North Central,Rural,Rubber/Wood,Inert,Black,False,4.0,2.94,0.0,0.0,1.75,1.19,0.0,24.3,75.7,0.0,0
2017,Badulla,Uva,Rural,Organic/Food,Biodegradable,Green,False,64.0,73.92,0.0,4.44,34.72,34.76,2.0,26.4,73.6,0.0,0
2017,Badulla,Uva,Rural,Paper,Recyclable,Blue,True,12.0,13.86,2.53,0.0,4.72,6.61,18.2,23.7,76.3,2.15,30360
2017,Badulla,Uva,Rural,Plastic,Recyclable,Blue,True,7.0,8.09,0.56,0.0,4.58,2.95,6.9,53.7,46.3,0.48,10080
2017,Badulla,Uva,Rural,Metal,Recyclable,Blue,True,4.0,4.62,1.33,0.0,0.97,2.32,28.8,39.3,60.7,1.13,59850
2017,Badulla,Uva,Rural,Glass,Recyclable,Blue,True,3.0,3.46,0.36,0.0,1.51,1.59,10.5,53.3,46.7,0.31,2880
2017,Badulla,Uva,Rural,Textile,Recyclable,Blue,True,4.0,4.62,0.4,0.0,1.89,2.33,8.6,50.9,49.1,0.34,2000
2017,Badulla,Uva,Rural,E-waste,Hazardous,Red,False,2.0,2.31,0.0,0.0,1.49,0.82,0.6,41.4,58.6,0.0,0
2017,Badulla,Uva,Rural,Rubber/Wood,Inert,Black,False,4.0,4.62,0.0,0.0,2.26,2.36,0.5,51.5,48.5,0.0,0
2017,Monaragala,Uva,Rural,Organic/Food,Biodegradable,Green,False,64.0,36.96,0.0,2.22,21.46,13.28,2.7,47.3,52.7,0.0,0
2017,Monaragala,Uva,Rural,Paper,Recyclable,Blue,True,12.0,6.93,1.19,0.0,2.24,3.5,17.2,34.8,65.2,1.01,14280
2017,Monaragala,Uva,Rural,Plastic,Recyclable,Blue,True,7.0,4.04,0.29,0.0,2.44,1.31,7.3,41.8,58.2,0.25,5220
2017,Monaragala,Uva,Rural,Metal,Recyclable,Blue,True,4.0,2.31,0.66,0.0,0.62,1.03,28.6,25.9,74.1,0.56,29700
2017,Monaragala,Uva,Rural,Glass,Recyclable,Blue,True,3.0,1.73,0.23,0.0,0.61,0.89,13.3,27.6,72.4,0.2,1840
2017,Monaragala,Uva,Rural,Textile,Recyclable,Blue,True,4.0,2.31,0.15,0.0,1.45,0.71,6.6,42.5,57.5,0.13,750
2017,Monaragala,Uva,Rural,E-waste,Hazardous,Red,False,2.0,1.16,0.0,0.0,0.65,0.51,2.1,28.1,71.9,0.0,0
2017,Monaragala,Uva,Rural,Rubber/Wood,Inert,Black,False,4.0,2.31,0.0,0.0,1.27,1.04,0.4,37.4,62.6,0.0,0
2017,Ratnapura,Sabaragamuwa,Rural,Organic/Food,Biodegradable,Green,False,64.0,80.64,0.0,4.84,48.86,26.94,5.2,44.3,55.7,0.0,0
2017,Ratnapura,Sabaragamuwa,Rural,Paper,Recyclable,Blue,True,12.0,15.12,2.68,0.0,6.29,6.15,17.7,45.1,54.9,2.28,32160
2017,Ratnapura,Sabaragamuwa,Rural,Plastic,Recyclable,Blue,True,7.0,8.82,0.65,0.0,3.34,4.83,7.4,24.5,75.5,0.55,11700
2017,Ratnapura,Sabaragamuwa,Rural,Metal,Recyclable,Blue,True,4.0,5.04,1.37,0.0,1.25,2.42,27.3,40.2,59.8,1.16,61650
2017,Ratnapura,Sabaragamuwa,Rural,Glass,Recyclable,Blue,True,3.0,3.78,0.43,0.0,2.14,1.21,11.5,23.0,77.0,0.37,3440
2017,Ratnapura,Sabaragamuwa,Rural,Textile,Recyclable,Blue,True,4.0,5.04,0.49,0.0,2.8,1.75,9.8,31.3,68.7,0.42,2450
2017,Ratnapura,Sabaragamuwa,Rural,E-waste,Hazardous,Red,False,2.0,2.52,0.0,0.0,1.54,0.98,0.6,22.4,77.6,0.0,0
2017,Ratnapura,Sabaragamuwa,Rural,Rubber/Wood,Inert,Black,False,4.0,5.04,0.0,0.0,3.44,1.6,0.9,48.0,52.0,0.0,0
2017,Kegalle,Sabaragamuwa,Rural,Organic/Food,Biodegradable,Green,False,64.0,60.48,0.0,3.63,30.54,26.31,2.2,50.8,49.2,0.0,0
2017,Kegalle,Sabaragamuwa,Rural,Paper,Recyclable,Blue,True,12.0,11.34,2.12,0.0,4.31,4.91,18.7,31.4,68.6,1.8,25440
